기간	자치구	행정동	세대	인구	인구	인구	인구	인구	인구	인구	인구	인구	세대당인구	65세이상고령자
기간	자치구	행정동	세대	합계	합계	합계	한국인	한국인	한국인	외국인	외국인	외국인	세대당인구	65세이상고령자
기간	자치구	행정동	세대	계	남자	여자	계	남자	여자	계	남자	여자	세대당인구	65세이상고령자
2018.4/4	양천구	목1동	10,496	32,458	15,640	16,818	32,286	15,542	16,744	172	98	74	3.08	2,738
2018.4/4	양천구	목2동	12,923	31,754	15,573	16,181	31,504	15,460	16,044	250	113	137	2.44	3,587
2018.4/4	양천구	목3동	9,823	23,231	11,194	12,037	23,045	11,110	11,935	186	84	102	2.35	2,916
2018.4/4	양천구	목4동	10,085	27,289	13,418	13,871	27,091	13,339	13,752	198	79	119	2.69	2,907
2018.4/4	양천구	신월1동	10,130	22,379	11,476	10,903	22,026	11,329	10,697	353	147	206	2.17	3,636
2018.4/4	양천구	신월2동	8,691	22,853	11,225	11,628	22,656	11,133	11,523	197	92	105	2.61	3,425
2018.4/4	양천구	신월3동	8,236	17,186	9,076	8,110	16,934	8,958	7,976	252	118	134	2.06	2,709
2018.4/4	양천구	신월4동	6,886	19,335	9,530	9,805	19,222	9,487	9,735	113	43	70	2.79	2,758
2018.4/4	양천구	신월5동	6,422	15,759	7,800	7,959	15,611	7,738	7,873	148	62	86	2.43	2,098
2018.4/4	양천구	신월6동	2,555	6,815	3,377	3,438	6,780	3,365	3,415	35	12	23	2.65	1,044
2018.4/4	양천구	신월7동	9,299	22,347	10,984	11,363	22,193	10,938	11,255	154	46	108	2.39	3,846
2018.4/4	양천구	신정1동	7,244	21,677	10,636	11,041	21,492	10,534	10,958	185	102	83	2.97	2,364
2018.4/4	양천구	신정2동	7,185	20,987	10,270	10,717	20,869	10,216	10,653	118	54	64	2.9	2,355
2018.4/4	양천구	신정3동	17,607	48,799	23,942	24,857	48,320	23,701	24,619	479	241	238	2.74	6,077
2018.4/4	양천구	신정6동	8,170	25,500	12,440	13,060	25,473	12,428	13,045	27	12	15	3.12	2,300
2018.4/4	양천구	신정7동	11,194	30,193	14,692	15,501	29,984	14,587	15,397	209	105	104	2.68	4,268
2018.4/4	양천구	목5동	13,564	43,390	21,403	21,987	43,336	21,385	21,951	54	18	36	3.19	3,749
2018.4/4	양천구	신정4동	15,988	36,193	17,781	18,412	35,363	17,384	17,979	830	397	433	2.21	5,268
2018.4/4	강서구	소계	258,503	603,611	293,289	310,322	596,949	290,079	306,870	6,662	3,210	3,452	2.31	79,660
2018.4/4	강서구	염창동	14,574	41,016	20,102	20,914	40,905	20,055	20,850	111	47	64	2.81	3,667
2018.4/4	강서구	등촌1동	11,789	23,558	11,121	12,437	23,352	11,042	12,310	206	79	127	1.98	2,535
2018.4/4	강서구	등촌2동	8,592	22,118	10,988	11,130	21,991	10,936	11,055	127	52	75	2.56	2,803
2018.4/4	강서구	등촌3동	14,785	33,279	15,914	17,365	33,085	15,840	17,245	194	74	120	2.24	5,711
2018.4/4	강서구	화곡본동	16,257	36,390	17,745	18,645	35,944	17,563	18,381	446	182	264	2.21	4,332
2018.4/4	강서구	화곡2동	8,282	20,041	9,729	10,312	19,713	9,578	10,135	328	151	177	2.38	2,568
2018.4/4	강서구	화곡3동	9,256	22,730	10,927	11,803	22,550	10,861	11,689	180	66	114	2.44	3,506
2018.4/4	강서구	화곡4동	9,752	22,694	11,163	11,531	22,331	11,009	11,322	363	154	209	2.29	3,340
2018.4/4	강서구	화곡6동	10,993	24,840	12,283	12,557	24,634	12,197	12,437	206	86	120	2.24	3,380
2018.4/4	강서구	화곡8동	11,534	26,833	12,979	13,854	26,311	12,730	13,581	522	249	273	2.28	3,875
2018.4/4	강서구	가양1동	18,228	33,556	15,899	17,657	33,189	15,678	17,511	367	221	146	1.82	2,595
2018.4/4	강서구	가양2동	8,081	15,763	7,463	8,300	15,671	7,436	8,235	92	27	65	1.94	3,447
2018.4/4	강서구	가양3동	7,902	16,516	7,799	8,717	16,392	7,753	8,639	124	46	78	2.07	3,155
2018.4/4	강서구	발산1동	13,404	38,879	18,553	20,326	38,693	18,484	20,209	186	69	117	2.89	4,141
2018.4/4	강서구	공항동	12,667	28,646	14,665	13,981	27,705	13,992	13,713	941	673	268	2.19	3,510
2018.4/4	강서구	방화1동	17,417	46,357	22,697	23,660	45,991	22,519	23,472	366	178	188	2.64	5,743
2018.4/4	강서구	방화2동	11,504	24,391	12,081	12,310	24,108	11,948	12,160	283	133	150	2.1	4,311
2018.4/4	강서구	방화3동	11,238	24,912	12,031	12,881	24,744	11,970	12,774	168	61	107	2.2	4,447
2018.4/4	강서구	화곡1동	25,684	54,687	26,857	27,830	53,525	26,333	27,192	1,162	524	638	2.08	7,414
2018.4/4	강서구	우장산동	16,564	46,405	22,293	24,112	46,115	22,155	23,960	290	138	152	2.78	5,180
2018.4/4	구로구	소계	172,457	438,486	219,949	218,537	404,497	200,417	204,080	33,989	19,532	14,457	2.35	61,801
2018.4/4	구로구	신도림동	13,396	37,615	18,457	19,158	37,255	18,240	19,015	360	217	143	2.78	4,100
2018.4/4	구로구	구로1동	7,865	21,911	10,841	11,070	21,471	10,605	10,866	440	236	204	2.73	2,114
2018.4/4	구로구	구로3동	13,385	26,974	13,770	13,204	24,954	12,644	12,310	2,020	1,126	894	1.86	3,116
2018.4/4	구로구	구로4동	10,595	27,165	13,901	13,264	21,519	10,604	10,915	5,646	3,297	2,349	2.03	4,184
2018.4/4	구로구	구로5동	14,396	34,085	16,802	17,283	30,330	14,681	15,649	3,755	2,121	1,634	2.11	4,191
2018.4/4	구로구	고척1동	9,536	24,659	12,358	12,301	24,213	12,109	12,104	446	249	197	2.54	3,778
2018.4/4	구로구	고척2동	11,673	29,543	14,692	14,851	28,890	14,363	14,527	653	329	324	2.47	4,415
2018.4/4	구로구	개봉2동	12,652	33,715	16,482	17,233	33,219	16,245	16,974	496	237	259	2.63	5,431
2018.4/4	구로구	개봉3동	8,809	22,156	10,892	11,264	21,658	10,640	11,018	498	252	246	2.46	3,509
2018.4/4	구로구	오류1동	10,550	22,651	11,128	11,523	21,952	10,785	11,167	699	343	356	2.08	3,513
2018.4/4	구로구	오류2동	17,028	45,398	22,127	23,271	44,638	21,736	22,902	760	391	369	2.62	6,699
2018.4/4	구로구	수궁동	9,859	25,461	12,680	12,781	25,099	12,490	12,609	362	190	172	2.55	3,758
2018.4/4	구로구	가리봉동	5,874	16,206	9,391	6,815	9,716	5,296	4,420	6,490	4,095	2,395	1.65	2,002
2018.4/4	구로구	구로2동	12,840	36,289	19,034	17,255	26,083	13,196	12,887	10,206	5,838	4,368	2.03	5,371
2018.4/4	구로구	개봉1동	13,999	34,658	17,394	17,264	33,500	16,783	16,717	1,158	611	547	2.39	5,620
2018.4/4	금천구	소계	107,971	254,021	130,398	123,623	233,917	118,915	115,002	20,104	11,483	8,621	2.17	35,739
2018.4/4	금천구	가산동	13,174	24,459	13,719	10,740	20,684	11,428	9,256	3,775	2,291	1,484	1.57	2,292
2018.4/4	금천구	독산1동	18,382	41,826	21,846	19,980	39,284	20,379	18,905	2,542	1,467	1,075	2.14	5,019
2018.4/4	금천구	독산2동	9,343	22,103	11,360	10,743	20,086	10,246	9,840	2,017	1,114	903	2.15	3,048
2018.4/4	금천구	독산3동	12,269	30,702	15,938	14,764	25,632	12,986	12,646	5,070	2,952	2,118	2.09	4,116
2018.4/4	금천구	독산4동	7,639	18,776	9,602	9,174	16,472	8,312	8,160	2,304	1,290	1,014	2.16	2,625
2018.4/4	금천구	시흥1동	15,451	37,078	18,746	18,332	34,527	17,307	17,220	2,551	1,439	1,112	2.23	5,459
2018.4/4	금천구	시흥2동	8,517	23,253	11,333	11,920	23,137	11,275	11,862	116	58	58	2.72	3,636
2018.4/4	금천구	시흥3동	4,727	11,740	5,876	5,864	11,578	5,801	5,777	162	75	87	2.45	2,098
2018.4/4	금천구	시흥4동	9,138	22,747	11,293	11,454	21,898	10,849	11,049	849	444	405	2.4	3,546
2018.4/4	금천구	시흥5동	9,331	21,337	10,685	10,652	20,619	10,332	10,287	718	353	365	2.21	3,900
2018.4/4	영등포구	소계	171,085	403,600	203,319	200,281	367,778	183,224	184,554	35,822	20,095	15,727	2.15	55,673
2018.4/4	영등포구	여의동	12,944	33,973	16,121	17,852	33,572	15,903	17,669	401	218	183	2.59	5,681
2018.4/4	영등포구	당산1동	10,293	21,361	10,515	10,846	20,831	10,273	10,558	530	242	288	2.02	3,083
2018.4/4	영등포구	당산2동	17,010	36,191	17,027	19,164	35,740	16,820	18,920	451	207	244	2.1	4,144
2018.4/4	영등포구	양평1동	8,616	17,959	8,950	9,009	17,633	8,795	8,838	326	155	171	2.05	2,364
2018.4/4	영등포구	양평2동	10,029	22,962	11,487	11,475	22,719	11,377	11,342	243	110	133	2.27	2,322
2018.4/4	영등포구	신길1동	9,713	19,696	10,095	9,601	17,515	8,862	8,653	2,181	1,233	948	1.8	3,129
2018.4/4	영등포구	신길3동	7,041	17,563	8,869	8,694	15,997	7,975	8,022	1,566	894	672	2.27	2,719
2018.4/4	영등포구	신길4동	4,335	10,425	5,328	5,097	9,299	4,680	4,619	1,126	648	478	2.15	1,749
2018.4/4	영등포구	신길5동	4,418	11,649	5,817	5,832	9,772	4,727	5,045	1,877	1,090	787	2.21	1,869
2018.4/4	영등포구	신길6동	8,318	19,801	9,910	9,891	18,437	9,147	9,290	1,364	763	601	2.22	2,987
2018.4/4	영등포구	신길7동	6,531	17,216	8,609	8,607	17,002	8,504	8,498	214	105	109	2.6	1,924
2018.4/4	영등포구	대림1동	6,430	17,030	8,868	8,162	13,325	6,710	6,615	3,705	2,158	1,547	2.07	2,674
2018.4/4	영등포구	대림2동	6,618	22,231	11,729	10,502	12,778	6,263	6,515	9,453	5,466	3,987	1.93	2,772
2018.4/4	영등포구	대림3동	10,629	29,519	15,224	14,295	24,477	12,384	12,093	5,042	2,840	2,202	2.3	3,943
2018.4/4	영등포구	영등포본동	10,139	25,480	13,107	12,373	22,344	11,368	10,976	3,136	1,739	1,397	2.2	3,716
2018.4/4	영등포구	영등포동	16,274	26,111	14,372	11,739	25,350	14,018	11,332	761	354	407	1.56	3,224
2018.4/4	영등포구	도림동	9,304	22,178	11,328	10,850	18,985	9,585	9,400	3,193	1,743	1,450	2.04	3,140
2018.4/4	영등포구	문래동	12,443	32,255	15,963	16,292	32,002	15,833	16,169	253	130	123	2.57	4,233
2018.4/4	동작구	소계	177,176	409,385	198,458	210,927	396,203	192,533	203,670	13,182	5,925	7,257	2.24	59,479
2018.4/4	동작구	노량진2동	7,200	14,307	7,335	6,972	13,203	6,767	6,436	1,104	568	536	1.83	2,518
2018.4/4	동작구	상도1동	21,007	48,317	23,386	24,931	46,169	22,544	23,625	2,148	842	1,306	2.2	6,334
2018.4/4	동작구	상도2동	12,024	27,767	13,326	14,441	27,341	13,159	14,182	426	167	259	2.27	3,973
2018.4/4	동작구	상도3동	11,647	26,181	12,602	13,579	25,735	12,391	13,344	446	211	235	2.21	4,001
2018.4/4	동작구	상도4동	13,205	30,264	14,859	15,405	29,836	14,670	15,166	428	189	239	2.26	4,511
2018.4/4	동작구	사당1동	12,639	24,064	11,548	12,516	23,359	11,203	12,156	705	345	360	1.85	3,357
2018.4/4	동작구	사당3동	10,758	26,762	13,021	13,741	26,435	12,872	13,563	327	149	178	2.46	4,092
2018.4/4	동작구	사당4동	6,889	15,091	7,238	7,853	14,875	7,135	7,740	216	103	113	2.16	2,353
2018.4/4	동작구	사당5동	5,716	13,207	6,430	6,777	13,055	6,368	6,687	152	62	90	2.28	1,935
2018.4/4	동작구	대방동	16,909	40,360	19,249	21,111	39,915	19,031	20,884	445	218	227	2.36	5,127
2018.4/4	동작구	신대방1동	9,866	27,214	13,310	13,904	24,244	11,686	12,558	2,970	1,624	1,346	2.46	3,372
2018.4/4	동작구	신대방2동	9,171	21,076	10,161	10,915	20,744	10,012	10,732	332	149	183	2.26	2,816
2018.4/4	동작구	흑석동	13,365	33,231	15,875	17,356	30,617	14,978	15,639	2,614	897	1,717	2.29	5,138
2018.4/4	동작구	노량진1동	14,838	32,802	16,257	16,545	32,444	16,097	16,347	358	160	198	2.19	5,198
2018.4/4	동작구	사당2동	11,942	28,742	13,861	14,881	28,231	13,620	14,611	511	241	270	2.36	4,754
2018.4/4	관악구	소계	262,222	520,040	260,742	259,298	501,957	252,160	249,797	18,083	8,582	9,501	1.91	72,249
2018.4/4	관악구	보라매동	12,042	26,398	12,921	13,477	25,230	12,371	12,859	1,168	550	618	2.1	4,028
2018.4/4	관악구	청림동	6,603	16,527	8,137	8,390	16,384	8,073	8,311	143	64	79	2.48	2,568
2018.4/4	관악구	행운동	16,795	30,438	14,776	15,662	29,876	14,552	15,324	562	224	338	1.78	3,987
2018.4/4	관악구	낙성대동	10,502	17,780	8,796	8,984	16,958	8,444	8,514	822	352	470	1.61	1,902
2018.4/4	관악구	중앙동	8,981	15,716	7,530	8,186	15,284	7,338	7,946	432	192	240	1.7	2,255
2018.4/4	관악구	인헌동	13,868	27,293	13,320	13,973	26,899	13,154	13,745	394	166	228	1.94	3,601
2018.4/4	관악구	남현동	9,174	18,998	9,133	9,865	18,782	9,026	9,756	216	107	109	2.05	2,467
2018.4/4	관악구	서원동	13,284	23,933	12,182	11,751	23,077	11,797	11,280	856	385	471	1.74	3,028
2018.4/4	관악구	신원동	10,307	20,119	10,068	10,051	18,780	9,364	9,416	1,339	704	635	1.82	3,036
2018.4/4	관악구	서림동	14,173	24,881	13,642	11,239	24,239	13,411	10,828	642	231	411	1.71	3,210
2018.4/4	관악구	신사동	12,944	26,442	13,332	13,110	23,108	11,606	11,502	3,334	1,726	1,608	1.79	3,241
2018.4/4	관악구	신림동	16,126	22,256	11,194	11,062	21,363	10,789	10,574	893	405	488	1.32	1,834
2018.4/4	관악구	난향동	6,477	16,693	8,284	8,409	16,568	8,220	8,348	125	64	61	2.56	2,520
2018.4/4	관악구	조원동	10,011	19,824	10,122	9,702	17,606	8,907	8,699	2,218	1,215	1,003	1.76	2,521
2018.4/4	관악구	대학동	15,657	24,823	14,695	10,128	23,824	14,326	9,498	999	369	630	1.52	2,584
2018.4/4	관악구	은천동	15,593	35,797	17,685	18,112	35,080	17,357	17,723	717	328	389	2.25	5,294
2018.4/4	관악구	성현동	13,003	33,033	16,030	17,003	32,810	15,924	16,886	223	106	117	2.52	5,247
2018.4/4	관악구	청룡동	18,357	30,242	14,610	15,632	28,789	13,963	14,826	1,453	647	806	1.57	3,652
2018.4/4	관악구	난곡동	12,743	29,484	14,870	14,614	28,870	14,569	14,301	614	301	313	2.27	4,840
2018.4/4	관악구	삼성동	11,504	26,068	13,092	12,976	25,878	13,018	12,860	190	74	116	2.25	5,346
2018.4/4	관악구	미성동	14,078	33,295	16,323	16,972	32,552	15,951	16,601	743	372	371	2.31	5,088
2018.4/4	서초구	소계	172,918	438,163	209,977	228,186	433,951	207,868	226,083	4,212	2,109	2,103	2.51	54,751
2018.4/4	서초구	서초1동	9,232	21,574	10,435	11,139	21,327	10,309	11,018	247	126	121	2.31	2,713
2018.4/4	서초구	서초2동	8,088	18,506	8,867	9,639	18,178	8,676	9,502	328	191	137	2.25	2,022
2018.4/4	서초구	서초3동	13,053	30,754	15,087	15,667	30,455	14,947	15,508	299	140	159	2.33	4,259
2018.4/4	서초구	서초4동	10,922	31,817	15,423	16,394	31,534	15,258	16,276	283	165	118	2.89	3,714
2018.4/4	서초구	잠원동	13,990	34,962	16,639	18,323	34,740	16,536	18,204	222	103	119	2.48	3,634
2018.4/4	서초구	반포본동	4,223	12,583	5,954	6,629	12,528	5,926	6,602	55	28	27	2.97	1,830
2018.4/4	서초구	반포1동	14,085	32,109	15,445	16,664	31,761	15,293	16,468	348	152	196	2.25	3,068
2018.4/4	서초구	반포2동	5,295	16,761	8,017	8,744	16,594	7,942	8,652	167	75	92	3.13	1,802
2018.4/4	서초구	반포3동	7,041	20,434	9,680	10,754	20,380	9,648	10,732	54	32	22	2.89	2,345
2018.4/4	서초구	반포4동	7,418	20,600	9,777	10,823	20,040	9,476	10,564	560	301	259	2.7	2,547
2018.4/4	서초구	방배본동	7,918	21,746	10,109	11,637	21,549	10,010	11,539	197	99	98	2.72	2,801
2018.4/4	서초구	방배1동	7,578	17,683	8,303	9,380	17,576	8,254	9,322	107	49	58	2.32	2,574
2018.4/4	서초구	방배2동	9,350	22,491	10,663	11,828	22,340	10,590	11,750	151	73	78	2.39	3,433
2018.4/4	서초구	방배3동	8,415	22,268	10,728	11,540	22,137	10,668	11,469	131	60	71	2.63	3,412
2018.4/4	서초구	방배4동	9,737	24,442	11,275	13,167	24,107	11,119	12,988	335	156	179	2.48	3,164
2018.4/4	서초구	양재1동	18,319	46,713	22,368	24,345	46,332	22,182	24,150	381	186	195	2.53	5,970
2018.4/4	서초구	양재2동	11,036	24,032	12,073	11,959	23,757	11,931	11,826	275	142	133	2.15	2,633
2018.4/4	서초구	내곡동	7,218	18,688	9,134	9,554	18,616	9,103	9,513	72	31	41	2.58	2,830
2018.4/4	강남구	소계	228,775	547,453	262,203	285,250	542,364	259,611	282,753	5,089	2,592	2,497	2.37	67,085
2018.4/4	강남구	신사동	7,532	17,813	8,310	9,503	17,564	8,172	9,392	249	138	111	2.33	2,831
2018.4/4	강남구	논현1동	14,168	24,061	11,131	12,930	23,460	10,854	12,606	601	277	324	1.66	2,731
2018.4/4	강남구	논현2동	11,305	22,304	10,451	11,853	22,007	10,313	11,694	297	138	159	1.95	2,913
2018.4/4	강남구	삼성1동	5,909	15,252	7,676	7,576	14,899	7,449	7,450	353	227	126	2.52	2,014
2018.4/4	강남구	삼성2동	13,221	30,492	14,537	15,955	30,252	14,397	15,855	240	140	100	2.29	3,145
2018.4/4	강남구	대치1동	7,464	25,590	12,858	12,732	25,526	12,822	12,704	64	36	28	3.42	2,199
2018.4/4	강남구	대치4동	10,207	21,265	10,038	11,227	20,965	9,891	11,074	300	147	153	2.05	1,856
2018.4/4	강남구	역삼1동	23,113	36,861	17,810	19,051	35,865	17,318	18,547	996	492	504	1.55	3,400
2018.4/4	강남구	역삼2동	14,974	36,822	17,460	19,362	36,477	17,251	19,226	345	209	136	2.44	3,356
2018.4/4	강남구	도곡1동	8,529	22,844	10,758	12,086	22,675	10,671	12,004	169	87	82	2.66	2,640
2018.4/4	강남구	도곡2동	11,976	34,704	16,102	18,602	34,586	16,031	18,555	118	71	47	2.89	4,194
2018.4/4	강남구	개포1동	3,082	7,800	3,782	4,018	7,771	3,767	4,004	29	15	14	2.52	1,535
2018.4/4	강남구	개포4동	7,862	18,920	9,268	9,652	18,773	9,199	9,574	147	69	78	2.39	2,117
2018.4/4	강남구	일원본동	8,295	24,781	12,153	12,628	24,750	12,143	12,607	31	10	21	2.98	2,498
2018.4/4	강남구	일원1동	7,621	17,136	8,382	8,754	16,940	8,313	8,627	196	69	127	2.22	2,882
2018.4/4	강남구	일원2동	6,719	16,593	7,924	8,669	16,527	7,894	8,633	66	30	36	2.46	2,681
2018.4/4	강남구	수서동	7,840	16,421	7,554	8,867	16,336	7,525	8,811	85	29	56	2.08	3,813
2018.4/4	강남구	세곡동	17,639	45,445	21,701	23,744	45,241	21,607	23,634	204	94	110	2.56	5,759
2018.4/4	강남구	압구정동	10,745	28,146	12,950	15,196	27,994	12,884	15,110	152	66	86	2.61	4,689
2018.4/4	강남구	청담동	12,392	30,185	14,205	15,980	29,936	14,066	15,870	249	139	110	2.42	3,852
2018.4/4	강남구	대치2동	13,282	40,163	20,421	19,742	39,991	20,321	19,670	172	100	72	3.01	4,180
2018.4/4	강남구	개포2동	4,900	13,855	6,732	7,123	13,829	6,723	7,106	26	9	17	2.82	1,800
2018.4/4	송파구	소계	270,866	673,507	326,849	346,658	666,635	323,526	343,109	6,872	3,323	3,549	2.46	81,364
2018.4/4	송파구	풍납1동	6,809	16,380	8,143	8,237	15,440	7,665	7,775	940	478	462	2.27	2,637
2018.4/4	송파구	풍납2동	10,456	25,149	12,015	13,134	24,939	11,920	13,019	210	95	115	2.39	3,091
2018.4/4	송파구	거여1동	5,422	13,339	6,803	6,536	13,232	6,762	6,470	107	41	66	2.44	2,022
2018.4/4	송파구	거여2동	7,199	17,299	8,538	8,761	17,222	8,507	8,715	77	31	46	2.39	2,869
2018.4/4	송파구	마천1동	9,174	21,344	10,873	10,471	21,141	10,797	10,344	203	76	127	2.3	3,802
2018.4/4	송파구	마천2동	8,691	20,684	10,491	10,193	20,488	10,418	10,070	196	73	123	2.36	3,636
2018.4/4	송파구	방이1동	6,201	16,631	8,070	8,561	16,506	8,004	8,502	125	66	59	2.66	1,880
2018.4/4	송파구	방이2동	12,901	25,801	12,415	13,386	25,333	12,208	13,125	468	207	261	1.96	3,004
2018.4/4	송파구	오륜동	6,016	19,244	9,419	9,825	19,228	9,411	9,817	16	8	8	3.2	2,263
2018.4/4	송파구	오금동	15,548	41,014	20,082	20,932	40,749	19,948	20,801	265	134	131	2.62	5,360
2018.4/4	송파구	송파1동	12,268	26,401	12,545	13,856	25,941	12,305	13,636	460	240	220	2.11	3,068
2018.4/4	송파구	송파2동	7,315	21,210	10,290	10,920	21,014	10,188	10,826	196	102	94	2.87	2,555
2018.4/4	송파구	석촌동	16,677	34,760	16,840	17,920	33,992	16,455	17,537	768	385	383	2.04	4,012
2018.4/4	송파구	삼전동	16,366	33,440	15,916	17,524	33,014	15,734	17,280	426	182	244	2.02	3,521
2018.4/4	송파구	가락본동	11,797	28,353	14,100	14,253	27,997	13,919	14,078	356	181	175	2.37	3,197
2018.4/4	송파구	가락1동	437	1,115	540	575	1,104	533	571	11	7	4	2.53	130
2018.4/4	송파구	가락2동	12,282	34,455	16,868	17,587	34,243	16,770	17,473	212	98	114	2.79	3,577
2018.4/4	송파구	문정1동	8,588	21,731	10,792	10,939	21,512	10,685	10,827	219	107	112	2.5	2,549
2018.4/4	송파구	문정2동	15,323	30,140	14,142	15,998	30,003	14,083	15,920	137	59	78	1.96	3,364
2018.4/4	송파구	장지동	13,424	34,892	16,959	17,933	34,681	16,856	17,825	211	103	108	2.58	4,057
2018.4/4	송파구	위례동	9,114	28,835	14,025	14,810	28,780	14,005	14,775	55	20	35	3.16	1,851
2018.4/4	송파구	잠실본동	14,625	29,756	14,148	15,608	29,123	13,831	15,292	633	317	316	1.99	3,310
2018.4/4	송파구	잠실4동	10,402	30,089	14,521	15,568	29,990	14,477	15,513	99	44	55	2.88	3,469
2018.4/4	송파구	잠실6동	5,913	17,461	8,348	9,113	17,314	8,262	9,052	147	86	61	2.93	2,371
2018.4/4	송파구	잠실7동	3,483	10,369	4,839	5,530	10,355	4,833	5,522	14	6	8	2.97	1,914
2018.4/4	송파구	잠실2동	12,075	37,069	17,681	19,388	36,944	17,611	19,333	125	70	55	3.06	3,061
2018.4/4	송파구	잠실3동	12,360	36,546	17,446	19,100	36,350	17,339	19,011	196	107	89	2.94	4,794
2018.4/4	강동구	소계	177,247	431,920	213,853	218,067	427,573	211,816	215,757	4,347	2,037	2,310	2.41	58,770
2018.4/4	강동구	강일동	11,214	32,928	15,973	16,955	32,781	15,901	16,880	147	72	75	2.92	4,333
2018.4/4	강동구	상일동	4,189	11,138	5,582	5,556	11,054	5,541	5,513	84	41	43	2.64	1,484
2018.4/4	강동구	명일1동	8,179	22,483	11,045	11,438	22,408	11,022	11,386	75	23	52	2.74	2,913
2018.4/4	강동구	명일2동	5,896	18,020	8,945	9,075	17,980	8,933	9,047	40	12	28	3.05	2,072
2018.4/4	강동구	고덕1동	9,126	27,469	13,902	13,567	27,379	13,866	13,513	90	36	54	3	2,492
2018.4/4	강동구	고덕2동	3,475	7,709	4,138	3,571	7,529	4,005	3,524	180	133	47	2.17	1,386
2018.4/4	강동구	암사2동	5,883	14,711	7,169	7,542	14,654	7,145	7,509	57	24	33	2.49	1,969
2018.4/4	강동구	암사3동	6,360	18,943	9,303	9,640	18,896	9,283	9,613	47	20	27	2.97	2,198
2018.4/4	강동구	천호1동	12,884	29,144	14,381	14,763	28,838	14,259	14,579	306	122	184	2.24	4,555
2018.4/4	강동구	천호3동	13,623	28,568	14,148	14,420	27,990	13,865	14,125	578	283	295	2.05	4,232
2018.4/4	강동구	성내1동	8,205	20,996	10,173	10,823	20,867	10,112	10,755	129	61	68	2.54	2,720
2018.4/4	강동구	성내2동	12,438	25,725	12,786	12,939	24,982	12,420	12,562	743	366	377	2.01	3,831
2018.4/4	강동구	성내3동	10,209	24,155	11,993	12,162	23,896	11,879	12,017	259	114	145	2.34	3,218
2018.4/4	강동구	둔촌1동	184	317	150	167	301	143	158	16	7	9	1.64	100
2018.4/4	강동구	둔촌2동	11,147	28,260	13,969	14,291	28,126	13,909	14,217	134	60	74	2.52	3,730
2018.4/4	강동구	암사1동	16,309	37,760	18,780	18,980	37,433	18,659	18,774	327	121	206	2.3	5,340
